size,final_cost,marginal_cost,source,language,gram
3,0.983,0,wikipedia,Tetum,trigram
4,0.923,-0.05999999999999994,wikipedia,Tetum,trigram
5,0.759,-0.16400000000000003,wikipedia,Tetum,trigram
6,0.761,0.0020000000000000018,wikipedia,Tetum,trigram
7,0.76,-0.0010000000000000009,wikipedia,Tetum,trigram
8,0.759,-0.0010000000000000009,wikipedia,Tetum,trigram
9,0.768,0.009000000000000008,wikipedia,Tetum,trigram
10,0.774,0.006000000000000005,wikipedia,Tetum,trigram
11,0.802,0.028000000000000025,wikipedia,Tetum,trigram
12,0.809,0.007000000000000006,wikipedia,Tetum,trigram
13,0.81,0.0010000000000000009,wikipedia,Tetum,trigram
14,0.812,0.0020000000000000018,wikipedia,Tetum,trigram
1,0.234,0,wikipedia,Tulu,unigram
2,0.177,-0.05700000000000002,wikipedia,Tulu,unigram
3,0.166,-0.010999999999999982,wikipedia,Tulu,unigram
4,0.11,-0.05600000000000001,wikipedia,Tulu,unigram
5,0.097,-0.012999999999999998,wikipedia,Tulu,unigram
6,0.087,-0.010000000000000009,wikipedia,Tulu,unigram
7,0.086,-0.0010000000000000009,wikipedia,Tulu,unigram
8,0.089,0.0030000000000000027,wikipedia,Tulu,unigram
9,0.082,-0.006999999999999992,wikipedia,Tulu,unigram
10,0.081,-0.0010000000000000009,wikipedia,Tulu,unigram
11,0.081,0.0,wikipedia,Tulu,unigram
12,0.082,0.0010000000000000009,wikipedia,Tulu,unigram
13,0.085,0.0030000000000000027,wikipedia,Tulu,unigram
14,0.085,0.0,wikipedia,Tulu,unigram
2,0.269,0,wikipedia,Tulu,trigram
3,0.032,-0.23700000000000002,wikipedia,Tulu,trigram
4,0.028,-0.004,wikipedia,Tulu,trigram
5,0.028,0.0,wikipedia,Tulu,trigram
6,0.026,-0.0020000000000000018,wikipedia,Tulu,trigram
7,0.026,0.0,wikipedia,Tulu,trigram
8,0.024,-0.0019999999999999983,wikipedia,Tulu,trigram
9,0.024,0.0,wikipedia,Tulu,trigram
10,0.023,-0.0010000000000000009,wikipedia,Tulu,trigram
11,0.023,0.0,wikipedia,Tulu,trigram
12,0.024,0.0010000000000000009,wikipedia,Tulu,trigram
13,0.023,-0.0010000000000000009,wikipedia,Tulu,trigram
14,0.024,0.0010000000000000009,wikipedia,Tulu,trigram
1,0.455,0,wikipedia,Kabiye,unigram
2,0.265,-0.19,wikipedia,Kabiye,unigram
3,0.259,-0.006000000000000005,wikipedia,Kabiye,unigram
4,0.134,-0.125,wikipedia,Kabiye,unigram
5,0.117,-0.017,wikipedia,Kabiye,unigram
6,0.109,-0.008000000000000007,wikipedia,Kabiye,unigram
7,0.109,0.0,wikipedia,Kabiye,unigram
8,0.108,-0.0010000000000000009,wikipedia,Kabiye,unigram
9,0.106,-0.0020000000000000018,wikipedia,Kabiye,unigram
10,0.117,0.01100000000000001,wikipedia,Kabiye,unigram
11,0.1,-0.017,wikipedia,Kabiye,unigram
12,0.108,0.007999999999999993,wikipedia,Kabiye,unigram
13,0.105,-0.0030000000000000027,wikipedia,Kabiye,unigram
14,0.104,-0.0010000000000000009,wikipedia,Kabiye,unigram
2,0.1,0,wikipedia,Kabiye,trigram
3,0.074,-0.02600000000000001,wikipedia,Kabiye,trigram
4,0.063,-0.010999999999999996,wikipedia,Kabiye,trigram
5,0.05,-0.012999999999999998,wikipedia,Kabiye,trigram
6,0.06,0.009999999999999995,wikipedia,Kabiye,trigram
7,0.059,-0.0010000000000000009,wikipedia,Kabiye,trigram
8,0.059,0.0,wikipedia,Kabiye,trigram
9,0.056,-0.0029999999999999957,wikipedia,Kabiye,trigram
10,0.045,-0.011000000000000003,wikipedia,Kabiye,trigram
11,0.044,-0.0010000000000000009,wikipedia,Kabiye,trigram
12,0.058,0.014000000000000005,wikipedia,Kabiye,trigram
13,0.056,-0.0020000000000000018,wikipedia,Kabiye,trigram
14,0.038,-0.018000000000000002,wikipedia,Kabiye,trigram
4,0.601,0,wikipedia,Nepali,unigram
5,0.502,-0.09899999999999998,wikipedia,Nepali,unigram
6,0.484,-0.018000000000000016,wikipedia,Nepali,unigram
7,0.492,0.008000000000000007,wikipedia,Nepali,unigram
8,0.49,-0.0020000000000000018,wikipedia,Nepali,unigram
9,0.497,0.007000000000000006,wikipedia,Nepali,unigram
10,0.497,0.0,wikipedia,Nepali,unigram
11,0.499,0.0020000000000000018,wikipedia,Nepali,unigram
12,0.504,0.0050000000000000044,wikipedia,Nepali,unigram
13,0.51,0.006000000000000005,wikipedia,Nepali,unigram
14,0.521,0.01100000000000001,wikipedia,Nepali,unigram
2,0.747,0,wikipedia,Nepali,trigram
3,0.61,-0.137,wikipedia,Nepali,trigram
4,0.396,-0.21399999999999997,wikipedia,Nepali,trigram
5,0.326,-0.07,wikipedia,Nepali,trigram
6,0.307,-0.019000000000000017,wikipedia,Nepali,trigram
7,0.319,0.01200000000000001,wikipedia,Nepali,trigram
8,0.308,-0.01100000000000001,wikipedia,Nepali,trigram
9,0.308,0.0,wikipedia,Nepali,trigram
10,0.302,-0.006000000000000005,wikipedia,Nepali,trigram
11,0.315,0.013000000000000012,wikipedia,Nepali,trigram
12,0.318,0.0030000000000000027,wikipedia,Nepali,trigram
13,0.325,0.007000000000000006,wikipedia,Nepali,trigram
14,0.328,0.0030000000000000027,wikipedia,Nepali,trigram
1,0.251,0,wikipedia,Mongolian,unigram
2,0.152,-0.099,wikipedia,Mongolian,unigram
3,0.125,-0.026999999999999996,wikipedia,Mongolian,unigram
4,0.048,-0.077,wikipedia,Mongolian,unigram
5,0.048,0.0,wikipedia,Mongolian,unigram
6,0.036,-0.012000000000000004,wikipedia,Mongolian,unigram
7,0.027,-0.008999999999999998,wikipedia,Mongolian,unigram
8,0.027,0.0,wikipedia,Mongolian,unigram
9,0.026,-0.0010000000000000009,wikipedia,Mongolian,unigram
10,0.026,0.0,wikipedia,Mongolian,unigram
11,0.026,0.0,wikipedia,Mongolian,unigram
12,0.027,0.0010000000000000009,wikipedia,Mongolian,unigram
13,0.027,0.0,wikipedia,Mongolian,unigram
14,0.027,0.0,wikipedia,Mongolian,unigram
2,0.167,0,wikipedia,Mongolian,trigram
3,0.126,-0.04100000000000001,wikipedia,Mongolian,trigram
4,0.017,-0.109,wikipedia,Mongolian,trigram
5,0.014,-0.003000000000000001,wikipedia,Mongolian,trigram
6,0.013,-0.0010000000000000009,wikipedia,Mongolian,trigram
7,0.012,-0.0009999999999999992,wikipedia,Mongolian,trigram
8,0.013,0.0009999999999999992,wikipedia,Mongolian,trigram
9,0.011,-0.002,wikipedia,Mongolian,trigram
10,0.012,0.0010000000000000009,wikipedia,Mongolian,trigram
11,0.012,0.0,wikipedia,Mongolian,trigram
12,0.012,0.0,wikipedia,Mongolian,trigram
13,0.013,0.0009999999999999992,wikipedia,Mongolian,trigram
14,0.013,0.0,wikipedia,Mongolian,trigram
1,0.634,0,wikipedia,Hindi,unigram
2,0.346,-0.28800000000000003,wikipedia,Hindi,unigram
3,0.28,-0.06599999999999995,wikipedia,Hindi,unigram
4,0.269,-0.01100000000000001,wikipedia,Hindi,unigram
5,0.243,-0.026000000000000023,wikipedia,Hindi,unigram
6,0.237,-0.006000000000000005,wikipedia,Hindi,unigram
7,0.251,0.014000000000000012,wikipedia,Hindi,unigram
8,0.259,0.008000000000000007,wikipedia,Hindi,unigram
9,0.243,-0.016000000000000014,wikipedia,Hindi,unigram
10,0.254,0.01100000000000001,wikipedia,Hindi,unigram
11,0.257,0.0030000000000000027,wikipedia,Hindi,unigram
12,0.266,0.009000000000000008,wikipedia,Hindi,unigram
13,0.266,0.0,wikipedia,Hindi,unigram
14,0.274,0.008000000000000007,wikipedia,Hindi,unigram
2,0.651,0,wikipedia,Hindi,trigram
3,0.647,-0.0040000000000000036,wikipedia,Hindi,trigram
4,0.172,-0.47500000000000003,wikipedia,Hindi,trigram
5,0.166,-0.005999999999999978,wikipedia,Hindi,trigram
6,0.164,-0.0020000000000000018,wikipedia,Hindi,trigram
7,0.165,0.0010000000000000009,wikipedia,Hindi,trigram
8,0.165,0.0,wikipedia,Hindi,trigram
9,0.164,-0.0010000000000000009,wikipedia,Hindi,trigram
10,0.164,0.0,wikipedia,Hindi,trigram
11,0.168,0.0040000000000000036,wikipedia,Hindi,trigram
12,0.167,-0.0010000000000000009,wikipedia,Hindi,trigram
13,0.168,0.0010000000000000009,wikipedia,Hindi,trigram
14,0.17,0.0020000000000000018,wikipedia,Hindi,trigram
2,0.181,0,wikipedia,Danish,unigram
3,0.105,-0.076,wikipedia,Danish,unigram
4,0.096,-0.008999999999999994,wikipedia,Danish,unigram
5,0.066,-0.03,wikipedia,Danish,unigram
6,0.053,-0.013000000000000005,wikipedia,Danish,unigram
7,0.044,-0.009000000000000001,wikipedia,Danish,unigram
8,0.037,-0.006999999999999999,wikipedia,Danish,unigram
9,0.038,0.0010000000000000009,wikipedia,Danish,unigram
10,0.045,0.006999999999999999,wikipedia,Danish,unigram
11,0.039,-0.005999999999999998,wikipedia,Danish,unigram
12,0.039,0.0,wikipedia,Danish,unigram
13,0.04,0.0010000000000000009,wikipedia,Danish,unigram
14,0.038,-0.0020000000000000018,wikipedia,Danish,unigram
2,0.395,0,wikipedia,Danish,trigram
3,0.393,-0.0020000000000000018,wikipedia,Danish,trigram
4,0.392,-0.0010000000000000009,wikipedia,Danish,trigram
5,0.393,0.0010000000000000009,wikipedia,Danish,trigram
6,0.027,-0.366,wikipedia,Danish,trigram
7,0.021,-0.005999999999999998,wikipedia,Danish,trigram
8,0.02,-0.0010000000000000009,wikipedia,Danish,trigram
9,0.021,0.0010000000000000009,wikipedia,Danish,trigram
10,0.021,0.0,wikipedia,Danish,trigram
11,0.021,0.0,wikipedia,Danish,trigram
12,0.021,0.0,wikipedia,Danish,trigram
13,0.021,0.0,wikipedia,Danish,trigram
14,0.021,0.0,wikipedia,Danish,trigram
1,0.344,0,wikipedia,Hebrew,unigram
2,0.136,-0.20799999999999996,wikipedia,Hebrew,unigram
3,0.09,-0.04600000000000001,wikipedia,Hebrew,unigram
4,0.068,-0.021999999999999992,wikipedia,Hebrew,unigram
5,0.052,-0.016000000000000007,wikipedia,Hebrew,unigram
6,0.043,-0.009000000000000001,wikipedia,Hebrew,unigram
7,0.038,-0.0049999999999999975,wikipedia,Hebrew,unigram
8,0.035,-0.0029999999999999957,wikipedia,Hebrew,unigram
9,0.035,0.0,wikipedia,Hebrew,unigram
10,0.036,0.000999999999999994,wikipedia,Hebrew,unigram
11,0.033,-0.0029999999999999957,wikipedia,Hebrew,unigram
12,0.033,0.0,wikipedia,Hebrew,unigram
13,0.035,0.0020000000000000018,wikipedia,Hebrew,unigram
14,0.035,0.0,wikipedia,Hebrew,unigram
2,0.477,0,wikipedia,Hebrew,trigram
3,0.064,-0.413,wikipedia,Hebrew,trigram
4,0.038,-0.026000000000000002,wikipedia,Hebrew,trigram
5,0.034,-0.003999999999999997,wikipedia,Hebrew,trigram
6,0.034,0.0,wikipedia,Hebrew,trigram
7,0.033,-0.0010000000000000009,wikipedia,Hebrew,trigram
8,0.032,-0.0010000000000000009,wikipedia,Hebrew,trigram
9,0.032,0.0,wikipedia,Hebrew,trigram
10,0.034,0.0020000000000000018,wikipedia,Hebrew,trigram
11,0.034,0.0,wikipedia,Hebrew,trigram
12,0.035,0.0010000000000000009,wikipedia,Hebrew,trigram
13,0.035,0.0,wikipedia,Hebrew,trigram
14,0.036,0.000999999999999994,wikipedia,Hebrew,trigram
1,0.454,0,wikipedia,Indonesian,unigram
2,0.223,-0.231,wikipedia,Indonesian,unigram
3,0.151,-0.07200000000000001,wikipedia,Indonesian,unigram
4,0.129,-0.021999999999999992,wikipedia,Indonesian,unigram
5,0.113,-0.016,wikipedia,Indonesian,unigram
6,0.11,-0.0030000000000000027,wikipedia,Indonesian,unigram
7,0.111,0.0010000000000000009,wikipedia,Indonesian,unigram
8,0.111,0.0,wikipedia,Indonesian,unigram
9,0.106,-0.0050000000000000044,wikipedia,Indonesian,unigram
10,0.107,0.0010000000000000009,wikipedia,Indonesian,unigram
11,0.11,0.0030000000000000027,wikipedia,Indonesian,unigram
12,0.108,-0.0020000000000000018,wikipedia,Indonesian,unigram
13,0.11,0.0020000000000000018,wikipedia,Indonesian,unigram
14,0.111,0.0010000000000000009,wikipedia,Indonesian,unigram
2,0.439,0,wikipedia,Indonesian,trigram
3,0.31,-0.129,wikipedia,Indonesian,trigram
4,0.102,-0.20800000000000002,wikipedia,Indonesian,trigram
5,0.076,-0.025999999999999995,wikipedia,Indonesian,trigram
6,0.074,-0.0020000000000000018,wikipedia,Indonesian,trigram
7,0.073,-0.0010000000000000009,wikipedia,Indonesian,trigram
8,0.074,0.0010000000000000009,wikipedia,Indonesian,trigram
9,0.077,0.0030000000000000027,wikipedia,Indonesian,trigram
10,0.078,0.0010000000000000009,wikipedia,Indonesian,trigram
11,0.079,0.0010000000000000009,wikipedia,Indonesian,trigram
12,0.081,0.0020000000000000018,wikipedia,Indonesian,trigram
13,0.082,0.0010000000000000009,wikipedia,Indonesian,trigram
14,0.084,0.0020000000000000018,wikipedia,Indonesian,trigram
1,0.673,0,wikipedia,Serbian,unigram
2,0.304,-0.36900000000000005,wikipedia,Serbian,unigram
3,0.23,-0.07399999999999998,wikipedia,Serbian,unigram
4,0.199,-0.031,wikipedia,Serbian,unigram
5,0.169,-0.03,wikipedia,Serbian,unigram
6,0.161,-0.008000000000000007,wikipedia,Serbian,unigram
7,0.163,0.0020000000000000018,wikipedia,Serbian,unigram
8,0.137,-0.025999999999999995,wikipedia,Serbian,unigram
9,0.126,-0.01100000000000001,wikipedia,Serbian,unigram
10,0.125,-0.0010000000000000009,wikipedia,Serbian,unigram
11,0.125,0.0,wikipedia,Serbian,unigram
12,0.125,0.0,wikipedia,Serbian,unigram
13,0.124,-0.0010000000000000009,wikipedia,Serbian,unigram
14,0.128,0.0040000000000000036,wikipedia,Serbian,unigram
2,0.357,0,wikipedia,Serbian,trigram
3,0.086,-0.271,wikipedia,Serbian,trigram
4,0.058,-0.02799999999999999,wikipedia,Serbian,trigram
5,0.055,-0.0030000000000000027,wikipedia,Serbian,trigram
6,0.053,-0.0020000000000000018,wikipedia,Serbian,trigram
7,0.052,-0.0010000000000000009,wikipedia,Serbian,trigram
8,0.053,0.0010000000000000009,wikipedia,Serbian,trigram
9,0.052,-0.0010000000000000009,wikipedia,Serbian,trigram
10,0.052,0.0,wikipedia,Serbian,trigram
11,0.053,0.0010000000000000009,wikipedia,Serbian,trigram
12,0.053,0.0,wikipedia,Serbian,trigram
13,0.054,0.0010000000000000009,wikipedia,Serbian,trigram
14,0.054,0.0,wikipedia,Serbian,trigram
1,0.73,0,wikipedia,Ukrainian,unigram
2,0.471,-0.259,wikipedia,Ukrainian,unigram
3,0.281,-0.18999999999999995,wikipedia,Ukrainian,unigram
4,0.244,-0.03700000000000003,wikipedia,Ukrainian,unigram
5,0.224,-0.01999999999999999,wikipedia,Ukrainian,unigram
6,0.224,0.0,wikipedia,Ukrainian,unigram
7,0.206,-0.018000000000000016,wikipedia,Ukrainian,unigram
8,0.207,0.0010000000000000009,wikipedia,Ukrainian,unigram
9,0.209,0.0020000000000000018,wikipedia,Ukrainian,unigram
10,0.204,-0.0050000000000000044,wikipedia,Ukrainian,unigram
11,0.203,-0.0009999999999999731,wikipedia,Ukrainian,unigram
12,0.204,0.0009999999999999731,wikipedia,Ukrainian,unigram
13,0.202,-0.001999999999999974,wikipedia,Ukrainian,unigram
14,0.205,0.002999999999999975,wikipedia,Ukrainian,unigram
2,0.704,0,wikipedia,Ukrainian,trigram
3,0.158,-0.5459999999999999,wikipedia,Ukrainian,trigram
4,0.126,-0.032,wikipedia,Ukrainian,trigram
5,0.123,-0.0030000000000000027,wikipedia,Ukrainian,trigram
6,0.123,0.0,wikipedia,Ukrainian,trigram
7,0.093,-0.03,wikipedia,Ukrainian,trigram
8,0.094,0.0010000000000000009,wikipedia,Ukrainian,trigram
9,0.089,-0.0050000000000000044,wikipedia,Ukrainian,trigram
10,0.091,0.0020000000000000018,wikipedia,Ukrainian,trigram
11,0.091,0.0,wikipedia,Ukrainian,trigram
12,0.09,-0.0010000000000000009,wikipedia,Ukrainian,trigram
13,0.092,0.0020000000000000018,wikipedia,Ukrainian,trigram
14,0.093,0.0010000000000000009,wikipedia,Ukrainian,trigram
1,0.426,0,wikipedia,Russian,unigram
2,0.191,-0.235,wikipedia,Russian,unigram
3,0.095,-0.096,wikipedia,Russian,unigram
4,0.085,-0.009999999999999995,wikipedia,Russian,unigram
5,0.076,-0.009000000000000008,wikipedia,Russian,unigram
6,0.077,0.0010000000000000009,wikipedia,Russian,unigram
7,0.063,-0.013999999999999999,wikipedia,Russian,unigram
8,0.06,-0.0030000000000000027,wikipedia,Russian,unigram
9,0.061,0.0010000000000000009,wikipedia,Russian,unigram
10,0.06,-0.0010000000000000009,wikipedia,Russian,unigram
11,0.061,0.0010000000000000009,wikipedia,Russian,unigram
12,0.062,0.0010000000000000009,wikipedia,Russian,unigram
13,0.063,0.0010000000000000009,wikipedia,Russian,unigram
14,0.064,0.0010000000000000009,wikipedia,Russian,unigram
2,0.668,0,wikipedia,Russian,trigram
3,0.07,-0.5980000000000001,wikipedia,Russian,trigram
4,0.047,-0.023000000000000007,wikipedia,Russian,trigram
5,0.043,-0.0040000000000000036,wikipedia,Russian,trigram
6,0.03,-0.012999999999999998,wikipedia,Russian,trigram
7,0.03,0.0,wikipedia,Russian,trigram
8,0.028,-0.0019999999999999983,wikipedia,Russian,trigram
9,0.027,-0.0010000000000000009,wikipedia,Russian,trigram
10,0.028,0.0010000000000000009,wikipedia,Russian,trigram
11,0.028,0.0,wikipedia,Russian,trigram
12,0.028,0.0,wikipedia,Russian,trigram
13,0.028,0.0,wikipedia,Russian,trigram
14,0.028,0.0,wikipedia,Russian,trigram
1,0.873,0,wikipedia,German,unigram
2,0.265,-0.608,wikipedia,German,unigram
3,0.224,-0.04100000000000001,wikipedia,German,unigram
4,0.171,-0.05299999999999999,wikipedia,German,unigram
5,0.122,-0.049000000000000016,wikipedia,German,unigram
6,0.118,-0.0040000000000000036,wikipedia,German,unigram
7,0.104,-0.013999999999999999,wikipedia,German,unigram
8,0.133,0.029000000000000012,wikipedia,German,unigram
9,0.134,0.0010000000000000009,wikipedia,German,unigram
10,0.106,-0.02800000000000001,wikipedia,German,unigram
11,0.114,0.008000000000000007,wikipedia,German,unigram
12,0.113,-0.0010000000000000009,wikipedia,German,unigram
13,0.124,0.010999999999999996,wikipedia,German,unigram
14,0.115,-0.008999999999999994,wikipedia,German,unigram
2,0.732,0,wikipedia,German,trigram
3,0.683,-0.04899999999999993,wikipedia,German,trigram
4,0.086,-0.5970000000000001,wikipedia,German,trigram
5,0.082,-0.00399999999999999,wikipedia,German,trigram
6,0.075,-0.007000000000000006,wikipedia,German,trigram
7,0.076,0.0010000000000000009,wikipedia,German,trigram
8,0.076,0.0,wikipedia,German,trigram
9,0.077,0.0010000000000000009,wikipedia,German,trigram
10,0.068,-0.008999999999999994,wikipedia,German,trigram
11,0.068,0.0,wikipedia,German,trigram
12,0.068,0.0,wikipedia,German,trigram
13,0.07,0.0020000000000000018,wikipedia,German,trigram
14,0.07,0.0,wikipedia,German,trigram
2,0.593,0,wikipedia,Japanese,unigram
3,0.425,-0.16799999999999998,wikipedia,Japanese,unigram
4,0.387,-0.03799999999999998,wikipedia,Japanese,unigram
5,0.377,-0.010000000000000009,wikipedia,Japanese,unigram
6,0.388,0.01100000000000001,wikipedia,Japanese,unigram
7,0.373,-0.015000000000000013,wikipedia,Japanese,unigram
8,0.384,0.01100000000000001,wikipedia,Japanese,unigram
9,0.385,0.0010000000000000009,wikipedia,Japanese,unigram
10,0.376,-0.009000000000000008,wikipedia,Japanese,unigram
11,0.378,0.0020000000000000018,wikipedia,Japanese,unigram
12,0.381,0.0030000000000000027,wikipedia,Japanese,unigram
13,0.39,0.009000000000000008,wikipedia,Japanese,unigram
14,0.406,0.016000000000000014,wikipedia,Japanese,unigram
2,0.373,0,wikipedia,Japanese,trigram
3,0.362,-0.01100000000000001,wikipedia,Japanese,trigram
4,0.084,-0.27799999999999997,wikipedia,Japanese,trigram
5,0.076,-0.008000000000000007,wikipedia,Japanese,trigram
6,0.075,-0.0010000000000000009,wikipedia,Japanese,trigram
7,0.076,0.0010000000000000009,wikipedia,Japanese,trigram
8,0.068,-0.007999999999999993,wikipedia,Japanese,trigram
9,0.071,0.002999999999999989,wikipedia,Japanese,trigram
10,0.069,-0.001999999999999988,wikipedia,Japanese,trigram
11,0.07,0.0010000000000000009,wikipedia,Japanese,trigram
12,0.072,0.001999999999999988,wikipedia,Japanese,trigram
13,0.07,-0.001999999999999988,wikipedia,Japanese,trigram
14,0.071,0.000999999999999987,wikipedia,Japanese,trigram
3,0.924,0,wikipedia,Arabic,unigram
4,0.946,0.02199999999999991,wikipedia,Arabic,unigram
5,0.982,0.03600000000000003,wikipedia,Arabic,unigram
7,0.995,0.013000000000000012,wikipedia,Arabic,unigram
3,0.762,0,wikipedia,Arabic,trigram
4,0.622,-0.14,wikipedia,Arabic,trigram
5,0.572,-0.050000000000000044,wikipedia,Arabic,trigram
6,0.494,-0.07799999999999996,wikipedia,Arabic,trigram
7,0.495,0.0010000000000000009,wikipedia,Arabic,trigram
8,0.492,-0.0030000000000000027,wikipedia,Arabic,trigram
9,0.486,-0.006000000000000005,wikipedia,Arabic,trigram
10,0.493,0.007000000000000006,wikipedia,Arabic,trigram
11,0.5,0.007000000000000006,wikipedia,Arabic,trigram
12,0.501,0.0010000000000000009,wikipedia,Arabic,trigram
13,0.654,0.15300000000000002,wikipedia,Arabic,trigram
14,0.568,-0.08600000000000008,wikipedia,Arabic,trigram
2,0.695,0,child,childes,unigram
3,0.469,-0.22599999999999998,child,childes,unigram
4,0.437,-0.03199999999999997,child,childes,unigram
5,0.395,-0.04199999999999998,child,childes,unigram
6,0.394,-0.0010000000000000009,child,childes,unigram
7,0.343,-0.05099999999999999,child,childes,unigram
8,0.337,-0.006000000000000005,child,childes,unigram
9,0.336,-0.0010000000000000009,child,childes,unigram
10,0.326,-0.010000000000000009,child,childes,unigram
11,0.327,0.0010000000000000009,child,childes,unigram
12,0.312,-0.015000000000000013,child,childes,unigram
13,0.312,0.0,child,childes,unigram
14,0.311,-0.0010000000000000009,child,childes,unigram
2,0.789,0,child,childes,trigram
3,0.622,-0.16700000000000004,child,childes,trigram
4,0.56,-0.061999999999999944,child,childes,trigram
5,0.55,-0.010000000000000009,child,childes,trigram
6,0.515,-0.03500000000000003,child,childes,trigram
7,0.484,-0.031000000000000028,child,childes,trigram
8,0.469,-0.015000000000000013,child,childes,trigram
